Q001068	E-anatum 12	rim:E1.9.3.12	Early Dynastic	Lagaš
Q001069	E-anatum 17	rim:E1.9.3.17	Early Dynastic	Lagaš
Q001070	E-anatum 14	rim:E1.9.3.14	Early Dynastic	Lagaš
Q001071	E-anatum 10	rim:E1.9.3.10	Early Dynastic	Lagaš
Q001072	En-anatum I 01	rim:E1.9.4.1	Early Dynastic	Lagaš
Q001073	En-anatum I 03	rim:E1.9.4.3	Early Dynastic	Lagaš
Q001074	En-anatum I 08	rim:E1.9.4.8	Early Dynastic	Lagaš
Q001075	En-anatum I 14	rim:E1.9.4.14	Early Dynastic	Lagaš
Q001076	En-anatum I 06	rim:E1.9.4.6	Early Dynastic	Lagaš
Q001077	En-anatum I 07	rim:E1.9.4.7	Early Dynastic	Lagaš
Q001078	En-anatum I 04	rim:E1.9.4.4	Early Dynastic	Lagaš
Q001079	En-anatum I 19	rim:E1.9.4.19	Early Dynastic	Lagaš
Q001080	En-anatum I 10	rim:E1.9.4.10	Early Dynastic	Lagaš
Q001081	En-anatum I 12	rim:E1.9.4.12	Early Dynastic	Lagaš
Q001082	En-anatum I 11	rim:E1.9.4.11	Early Dynastic	Lagaš
Q001083	En-anatum I 15	rim:E1.9.4.15	Early Dynastic	Lagaš
Q001084	En-anatum I 17	rim:E1.9.4.17	Early Dynastic	Lagaš
Q001085	En-anatum I 02	rim:E1.9.4.2	Early Dynastic	Lagaš
Q001086	En-anatum I 18	rim:E1.9.4.18	Early Dynastic	Lagaš
Q001087	En-anatum I 20	rim:E1.9.4.20	Early Dynastic	Lagaš
Q001088	En-anatum I 09	rim:E1.9.4.9	Early Dynastic	Lagaš
Q001089	En-anatum I 16	rim:E1.9.4.16	Early Dynastic	Lagaš
Q001090	En-anatum I 05	rim:E1.9.4.5	Early Dynastic	Lagaš
Q001091	En-metena 17	rim:E1.9.5.17	Early Dynastic	Lagaš
Q001092	En-metena 03	rim:E1.9.5.3	Early Dynastic	Lagaš
Q001093	En-metena 12	rim:E1.9.5.12	Early Dynastic	Lagaš
Q001094	En-metena 27	rim:E1.9.5.27	Early Dynastic	Lagaš
Q001095	En-metena 09	rim:E1.9.5.9	Early Dynastic	Lagaš
Q001096	En-metena 10	rim:E1.9.5.10	Early Dynastic	Lagaš
Q001097	En-metena 14	rim:E1.9.5.14	Early Dynastic	Lagaš
Q001098	En-metena 16	rim:E1.9.5.16	Early Dynastic	Lagaš
Q001099	En-metena 21	rim:E1.9.5.21	Early Dynastic	Lagaš
Q001100	En-metena 22	rim:E1.9.5.22	Early Dynastic	Lagaš
Q001101	En-metena 23	rim:E1.9.5.23	Early Dynastic	Lagaš
Q001102	En-metena 20	rim:E1.9.5.20	Early Dynastic	Lagaš
Q001103	En-metena 01	rim:E1.9.5.1	Early Dynastic	Lagaš
Q001105	En-metena 18	rim:E1.9.5.18	Early Dynastic	Lagaš
Q001106	En-metena 25	rim:E1.9.5.25	Early Dynastic	Lagaš
Q001107	En-metena 07	rim:E1.9.5.7	Early Dynastic	Lagaš
Q001108	En-metena 26	rim:E1.9.5.26	Early Dynastic	Lagaš
Q001109	En-metena 11	rim:E1.9.5.11	Early Dynastic	Lagaš
Q001110	En-metena 02	rim:E1.9.5.2	Early Dynastic	Lagaš
Q001111	En-metena 15	rim:E1.9.5.15	Early Dynastic	Lagaš
