Q001241				EN.ME-barage-si 1	rim:E1.7.22.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:49 PM			Steible: Mebarasi 1	Early Dynastic	Kiš			EN.ME-barage-si			active			
Q001242				EN.ME-barage-si 2	rim:E1.7.22.2	Royal Inscription		Eleanor Robson	5/28/2015 4:06:49 PM			Steible: Mebarasi 2	Early Dynastic	Kiš			EN.ME-barage-si			active			
Q001243				Utuk/Uhub 1	rim:E1.7.42.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:49 PM			Steible: Uhub 1	Early Dynastic	Kiš			Utuk/Uhub			active			
Q001244				Me-silim 1	rim:E1.8.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:50 PM			Steible: Mesalim 1	Early Dynastic	Kiš			Me-silim			active			
Q001245				Me-silim 2	rim:E1.8.1.2	Royal Inscription		Eleanor Robson	5/28/2015 4:06:50 PM			Steible: Mesalim 2	Early Dynastic	Kiš			Me-silim			active			
Q001246				Me-silim 3	rim:E1.8.1.3	Royal Inscription		Eleanor Robson	5/28/2015 4:06:50 PM			Steible: Mesalim 3	Early Dynastic	Kiš			Me-silim			active			
Q001247				Enna-il 1	rim:E1.8.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:50 PM			Steible: Enna'il A1	Early Dynastic	Kiš			Enna-il			active			
Q001248				Lugal-SILA-si 1	rim:E1.14.13.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:51 PM			Steible: Lugal-TAR-si	Early Dynastic	Uruk			Lugal-SILA-si			active			
Q001249				LUGAL-UD 1	rim:E1.7.41.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:51 PM			Steible: Lugal-UD 1	Early Dynastic	Kiš			LUGAL-UD			active			
Q001250				Ur-zage 1	rim:E1.14.16.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:52 PM			Steible: Urzage 1	Early Dynastic	Uruk			Ur-zage			active			
Q001251				Lugal-namnir-sum 1	rim:E1.8.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:52 PM			Steible: AnKisz 1	Early Dynastic	Kiš			Lugal-namnir-sum			active			
Q001253				Abzu-kidu 1	rim:E1.11.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:52 PM			Steible: Abzukidu 1	Early Dynastic	Nippur			Abzu-kidu			active			
Q001254				Abzu-kidu 2	rim:E1.11.3.2	Royal Inscription		Eleanor Robson	5/28/2015 4:06:52 PM			Steible: Abzukidu 2	Early Dynastic	Nippur			Abzu-kidu			active			
Q001255				Nammah 1	rim:E1.11.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:53 PM			Steible: Nammah 1	Early Dynastic	Nippur			Nammah			active			
Q001257				Ur-Enlil 1	rim:E1.11.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:06:53 PM			Steible: Urenlil 1	Early Dynastic	Nippur			Ur-Enlil			active			
Q001258				Ur-Enlil 2	rim:E1.11.2.2	Royal Inscription		Eleanor Robson	5/28/2015 4:06:54 PM			Steible: Urenlil 2	Early Dynastic	Nippur			Ur-Enlil			active			
Q001321				Pa-bilga … 1	rim:E1.12.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:11 PM			Steible: Enlilpabilgagi 1	Early Dynastic	Umma			Pa-bilga			active			
Q001322				Aka 1	rim:E1.12.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:11 PM			Steible: Aka 1	Early Dynastic	Umma			Aka			active			
Q001323				Ur-LUM-ma 1	rim:E1.12.4.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:12 PM			Steible: Urluma 1	Early Dynastic	Umma			Ur-LUM-ma			active			
Q001324				Il 1	rim:E1.12.5.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:12 PM			Steible: Il 1	Early Dynastic	Umma			Il			active			
Q001325				Giša-kidu 1	rim:E1.12.6.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:12 PM			Steible: Giszszakidu 1	Early Dynastic	Umma			Giša-kidu			active			
Q001326				E-abzu 1	rim:E1.12.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:12 PM			Steible: E'abzu 1	Early Dynastic	Umma			E-abzu			active			
Q001328				Mes-KALAM-du (the prince) 1	rim:E1.13.7.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:13 PM			Steible: Meskalamdu 1	Early Dynastic	Ur			Mes-KALAM-du			active			
Q001329				Mes-Ane-pada 1	rim:E1.13.5.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:13 PM			Steible: Mesannepada 1	Early Dynastic	Ur			Mes-Ane-pada			active			
Q001330				A-Ane-pada 1	rim:E1.13.6.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:13 PM			Steible: A'anepada 1	Early Dynastic	Ur			A-Ane-pada			active			
Q001331				A-Ane-pada 3	rim:E1.13.6.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:14 PM			Steible: A'anepada 2	Early Dynastic	Ur			A-Ane-pada			active			
Q001332				A-Ane-pada 4	rim:E1.13.6.4	Royal Inscription		Eleanor Robson	5/28/2015 4:07:14 PM			Steible: A'anepada 3	Early Dynastic	Ur			A-Ane-pada			active			
Q001333				A-Ane-pada 5	rim:E1.13.6.5	Royal Inscription		Eleanor Robson	5/28/2015 4:07:14 PM			Steible: A'anepada 4	Early Dynastic	Ur			A-Ane-pada			active			
Q001334				A-Ane-pada 6	rim:E1.13.6.6	Royal Inscription		Eleanor Robson	5/28/2015 4:07:14 PM			Steible: A'anepada 5	Early Dynastic	Ur			A-Ane-pada			active			
Q001335				A-Ane-pada 2	rim:E1.13.6.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:15 PM			Steible: A'anepada 6	Early Dynastic	Ur			A-Ane-pada			active			
Q001336				Mes-kiag-nun 1	rim:E1.13.8.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:15 PM			Steible: Meski'agnun 1	Early Dynastic	Ur			Mes-kiag-nun			active			
Q001337				Elili 1	rim:E1.13.9.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:16 PM			Steible: Elili 1	Early Dynastic	Ur			Elili			active			
Q001348				Lugal-[...] 1	rim:E1.15.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:18 PM			Steible: AnUr 10	Early Dynastic				Lugal-[...]			active			
Q001350				An(u)bu 3	rim:E1.10.1.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:19 PM			Steible: AnUr 12	Early Dynastic	Mari			An(u)bu			active			
Q001351				An(u)bu 2	rim:E1.10.1.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:19 PM			Steible: AnUr 13	Early Dynastic	Mari			An(u)bu			active			
Q001362				En-šakuš-Ana 1	rim:E1.14.17.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:22 PM			Steible: Enszakuszanna 1	Early Dynastic	Uruk			En-šakuš-Ana			active			
Q001363				En-šakuš-Ana 2	rim:E1.14.17.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:23 PM			Steible: Enszakuszanna 2	Early Dynastic	Uruk			En-šakuš-Ana			active			
Q001365				En-šakuš-Ana 4	rim:E1.14.17.4	Royal Inscription		Eleanor Robson	5/28/2015 4:07:23 PM			Steible: Enszakuszanna 4	Early Dynastic	Uruk			En-šakuš-Ana			active			
Q001366				En-šakuš-Ana 3	rim:E1.14.17.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:24 PM			Steible: Enszakuszanna 5	Early Dynastic	Uruk			En-šakuš-Ana			active			
Q001367				Lugal-kigine-dudu 3a	rim:E1.14.14.3a	Royal Inscription		Eleanor Robson	5/28/2015 4:07:24 PM			Steible: Lugalkiginnedudu 1	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001368				Lugal-kigine-dudu 1	rim:E1.14.14.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:24 PM			Steible: Lugalkiginnedudu 2	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001369				Lugal-kigine-dudu 6	rim:E1.14.14.6	Royal Inscription		Eleanor Robson	5/28/2015 4:07:24 PM			Steible: Lugalkiginnedudu 3	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001370				Lugal-kigine-dudu 2	rim:E1.14.14.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:25 PM			Steible: Lugalkiginnedudu 4	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001372				Lugal-kigine-dudu 5	rim:E1.14.14.5	Royal Inscription		Eleanor Robson	5/28/2015 4:07:25 PM			Steible: Lugalkiginnedudu 6	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001373				Lugal-kigine-dudu 4	rim:E1.14.14.4	Royal Inscription		Eleanor Robson	5/28/2015 4:07:25 PM			Steible: Lugalkiginnedudu 7	Early Dynastic	Uruk			Lugal-kigine-dudu			active			
Q001374				Lugal-KISAL-si 1	rim:E1.14.15.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:26 PM			Steible: Lugalkisalsi 1	Early Dynastic	Uruk			Lugal-KISAL-si			active			
Q001375				Lugal-KISAL-si 4	rim:E1.14.15.4	Royal Inscription		Eleanor Robson	5/28/2015 4:07:26 PM			Steible: Lugalkisalsi 2	Early Dynastic	Uruk			Lugal-KISAL-si			active			
Q001376				Lugal-KISAL-si 3	rim:E1.14.15.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:26 PM			Steible: Lugalkisalsi 3	Early Dynastic	Uruk			Lugal-KISAL-si			active			
Q001379				Lugal-zage-si 1	rim:E1.14.20.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:26 PM			Steible: Lugalzagesi 1	Early Dynastic	Uruk			Lugal-zage-si			active			
Q001380				Giša-kidu 2	rim:E1.12.6.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:27 PM			Steible: Lugalzagesi 2	Early Dynastic	Umma			Giša-kidu			active			
Q001381				Lugal-zage-si 2	rim:E1.14.20.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:27 PM			Steible: Lugalzagesi 3	Early Dynastic	Uruk			Lugal-zage-si			active			
Q001382				Unnamed Rulers of Lagaš 2	rim:E1.9.10.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:27 PM			Steible: Lugal-TAR 1	Early Dynastic	Lagaš			Unnamed			active			
Q001395				Unattributed Sargonic YN	rim:E2.0.0.0	Royal Inscription		Eleanor Robson	5/28/2015 4:07:30 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.0.0.0		Unattributed			active			
Q001396				Sargon YN	rim:E2.1.1.0	Royal Inscription		Eleanor Robson	5/28/2015 4:07:31 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.0		Sargon			active			
Q001397				Sargon 02	rim:E2.1.1.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:31 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.2		Sargon			active			
Q001398				Sargon 03	rim:E2.1.1.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:32 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.3		Sargon			active			
Q001399				Sargon 06	rim:E2.1.1.6	Royal Inscription		Eleanor Robson	5/28/2015 4:07:33 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.6		Sargon			active			
Q001400				Sargon 07	rim:E2.1.1.7	Royal Inscription		Eleanor Robson	5/28/2015 4:07:33 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.7		Sargon			active			
Q001401				Sargon 08	rim:E2.1.1.8	Royal Inscription		Eleanor Robson	5/28/2015 4:07:33 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.8		Sargon			active			
Q001402				Sargon 09	rim:E2.1.1.9	Royal Inscription		Eleanor Robson	5/28/2015 4:07:33 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.9		Sargon			active			
Q001403				Sargon 11 (Sumerian)	rim:E2.1.1.10	Royal Inscription		ARMEP	8/7/2019 12:27:48 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.10		Sargon			active			
Q001404				Sargon 11 (Akkadian)	rim:E2.1.1.11	Royal Inscription		ARMEP	7/29/2019 8:57:13 AM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.11		Sargon			active			
Q001405				Sargon 12	rim:E2.1.1.12	Royal Inscription		Eleanor Robson	5/28/2015 4:07:34 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.12		Sargon			active			
Q001406				Sargon 13	rim:E2.1.1.13	Royal Inscription		Eleanor Robson	5/28/2015 4:07:34 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.13		Sargon			active			
Q001407				Sargon 15	rim:E2.1.1.15	Royal Inscription		Eleanor Robson	5/28/2015 4:07:35 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.15		Sargon			active			
Q001408				Sargon 2001	rim:E2.1.1.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:35 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.2001		Sargon			active			
Q001409				Sargon 2003	rim:E2.1.1.2003	Royal Inscription		Eleanor Robson	5/28/2015 4:07:35 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.2003		Sargon			active			
Q001410				Sargon 2004	rim:E2.1.1.2004	Royal Inscription		Eleanor Robson	5/28/2015 4:07:36 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.2004		Sargon			active			
Q001411				Sargon 2005	rim:E2.1.1.2005	Royal Inscription		Eleanor Robson	5/28/2015 4:07:36 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.1.2005		Sargon			active			
Q001412				Rimuš YN	rim:E2.1.2.0	Royal Inscription		Eleanor Robson	5/28/2015 4:07:36 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.0		Rimuš			active			
Q001413				Rimuš 01	rim:E2.1.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:36 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.1		Rimuš			active			
Q001414				Rimuš 02	rim:E2.1.2.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:37 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.2		Rimuš			active			
Q001415				Rimuš 03	rim:E2.1.2.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:37 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.3		Rimuš			active			
Q001416				Rimuš 04	rim:E2.1.2.4	Royal Inscription		Eleanor Robson	5/28/2015 4:07:37 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.4		Rimuš			active			
Q001417				Rimuš 05	rim:E2.1.2.5	Royal Inscription		Eleanor Robson	5/28/2015 4:07:37 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.5		Rimuš			active			
Q001418				Rimuš 06	rim:E2.1.2.6	Royal Inscription		Eleanor Robson	5/28/2015 4:07:38 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.6		Rimuš			active			
Q001419				Rimuš 08	rim:E2.1.2.8	Royal Inscription		Eleanor Robson	5/28/2015 4:07:38 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.8		Rimuš			active			
Q001420				Rimuš 09	rim:E2.1.2.9	Royal Inscription		Eleanor Robson	5/28/2015 4:07:38 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.9		Rimuš			active			
Q001421				Rimuš 2001	rim:E2.1.2.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:38 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.2.2001		Rimuš			active			
Q001422				Naram-Suen YN	rim:E2.1.4.0	Royal Inscription		Eleanor Robson	5/28/2015 4:07:39 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.0		Naram-Suen			active			
Q001423				Naram-Suen 14	rim:E2.1.4.14	Royal Inscription		Eleanor Robson	5/28/2015 4:07:39 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.14		Naram-Suen			active			
Q001424				Naram-Suen 34	rim:E2.1.4.34	Royal Inscription		Eleanor Robson	5/28/2015 4:07:39 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.34		Naram-Suen			active			
Q001425				Naram-Suen 1004	rim:E2.1.4.1004	Royal Inscription		Eleanor Robson	5/28/2015 4:07:40 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.1004		Naram-Suen			active			
Q001426				Naram-Suen 2001	rim:E2.1.4.2001	Royal Inscription		ARMEP	7/29/2019 9:21:50 AM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.2001		Naram-Suen	2001		active			
Q001427				Naram-Suen 2018	rim:E2.1.4.2018	Royal Inscription		Eleanor Robson	5/28/2015 4:07:40 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.2018		Naram-Suen			active			
Q001428				Naram-Suen 2019	rim:E2.1.4.2019	Royal Inscription		Eleanor Robson	5/28/2015 4:07:40 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.2019		Naram-Suen			active			
Q001429				Naram-Suen 2020	rim:E2.1.4.2020	Royal Inscription		Eleanor Robson	5/28/2015 4:07:41 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.4.2020		Naram-Suen			active			
Q001430				Šar-kali-šarri YN	rim:E2.1.5.0	Royal Inscription		Eleanor Robson	5/28/2015 4:07:41 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.5.0		Šar-kali-šarri			active			
Q001431				Šar-kali-šarri 04 (Sumerian)	rim:E2.1.5.4	Royal Inscription		ARMEP	7/29/2019 10:48:45 AM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.5.4		Šar-kali-šarri			active			
Q001432				Šar-kali-šarri 2014	rim:E2.1.5.2014	Royal Inscription		ARMEP	7/29/2019 10:52:12 AM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.1.5.2014		Šar-kali-šarri	2014		active			
Q001433				Erridupizir 1	rim:E2.2.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:42 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.2.1.1		Erridupizir			active			
Q001434				Erridupizir 2	rim:E2.2.1.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:42 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.2.1.2		Erridupizir			active			
Q001435				Erridupizir 3	rim:E2.2.1.3	Royal Inscription		Eleanor Robson	5/28/2015 4:07:42 PM		updated from Tinney file 1/24/2006		Old Akkadian	Agade	RIME 2, p. xx, E2.2.1.3		Erridupizir			active			
Q001436				Urunabadbi 2001	rim:E2.6.1.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:42 PM		updated from Tinney file 1/24/2006		Old Akkadian	Nippur	RIME 2, p. xx, E2.6.1.2001		Urunabadbi			active			
Q001438				Nammah-abzu 2002	rim:E2.6.3.2002	Royal Inscription		ARMEP	8/7/2019 1:06:49 PM		updated from Tinney file 1/24/2006		Old Akkadian	Nippur	RIME 2, p. xx, E2.6.3.2002		Nammah-abzu			active			
Q001439				Lu-dingirana 2001	rim:E2.7.1.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:43 PM		updated from Tinney file 1/24/2006		Old Akkadian	Isin	RIME 2, p. xx, E2.7.1.2001		Lu-dingirana			active			
Q001440				Šaratigubisin 2001	rim:E2.8.1.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:43 PM		updated from Tinney file 1/24/2006		Old Akkadian	Šarrakum	RIME 2, p. xx, E2.8.1.2001		Šaratigubisin			active			
Q001441				*Meskigal 2001	rim:E2.9.1.2001	Royal Inscription		Admin	11/22/2015 9:28:10 PM		updated from Tinney file 1/24/2006		Old Akkadian	Adab	RIME 2, p. xx, E2.9.1.2001		*Mes-kigal			active			
Q001442				Lugal-giš 2003	rim:E2.9.2.2003	Royal Inscription		ARMEP	8/13/2019 1:38:15 PM		updated from Tinney file 1/24/2006		Old Akkadian	Adab	RIME 2, p. xx, E2.9.2.2003		Lugal-giš	2003		active			
Q001443				UrTUR 1	rim:E2.9.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:44 PM		updated from Tinney file 1/24/2006		Old Akkadian	Adab	RIME 2, p. xx, E2.9.3.1		UrTUR			active			
Q001444				Hala-Adda 1	rim:E2.10.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:44 PM		updated from Tinney file 1/24/2006		Old Akkadian	Šuruppak	RIME 2, p. xx, E2.10.1.1		Hala-Adda			active			
Q001445				Šuruškin	rim:E2.11.5.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:45 PM		updated from Tinney file 1/24/2006		Old Akkadian	Umma	RIME 2, p. xx, E2.11.5.1		Šuruškin			active			
Q001446				Namahni 1	rim:E2.11.12.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:45 PM		ER: duplicates Q001578?/ updated from Tinney file 1/24/2006		Old Akkadian	Umma	RIME 2, p. xx, E2.11.12.1		Namahni			active			
Q001447				Lugal-anatuma 1	rim:E2.11.13.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:45 PM		updated from Tinney file 1/24/2006		Old Akkadian	Umma	RIME 2, p. xx, E2.11.13.1		Lugal-anatuma			active			
Q001448				Puzurmama 2001	rim:E2.12.5.2001	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Old Akkadian	Girsu	RIME 2, p. xx, E2.12.5.2001					active			
Q001449				Urniginak 1	rim:E2.13.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:46 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.1.1		Urniginak			active			
Q001450				Urgigirak 2001	rim:E2.13.2.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:46 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.2.2001		Urgigirak			active			
Q001451				Kuda 1	rim:E2.13.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:07:46 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.3.1		Kuda			active			
Q001452				Kuda 1001	rim:E2.13.3.1001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:47 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.3.1001		Kuda			active			
Q001453				Ur-Utu 2001	rim:E2.13.5.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:47 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.5.2001		Ur-Utu			active			
Q001454				Utu-hegal 2	rim:E2.13.6.2	Royal Inscription		Eleanor Robson	5/28/2015 4:07:47 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.6.2		Utu-hegal			active			
Q001455				Utu-hegal 5	rim:E2.13.6.5	Royal Inscription		Eleanor Robson	5/28/2015 4:07:47 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.6.5		Utu-hegal			active			
Q001456				Utu-hegal 6	rim:E2.13.6.6	Royal Inscription		Eleanor Robson	5/28/2015 4:07:48 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.6.6		Utu-hegal			active			
Q001457				Utu-hegal 2001	rim:E2.13.6.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:07:48 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.6.2001		Utu-hegal			active			
Q001458				Utu-hegal 2002	rim:E2.13.6.2002	Royal Inscription		Eleanor Robson	5/28/2015 4:07:48 PM		updated from Tinney file 1/24/2006		Old Akkadian	Uruk	RIME 2, p. xx, E2.13.6.2002		Utu-hegal			active			
Q001459				Ur-Ningirsu I 1	rim:E3/1.1.1.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.1					active			
Q001460				Ur-Ningirsu I 2	rim:E3/1.1.1.2	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.2					active			
Q001461				Ur-Ningirsu I 3	rim:E3/1.1.1.3	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.3					active			
Q001462				Ur-Ningirsu I 4	rim:E3/1.1.1.4	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.4					active			
Q001463				Ur-Ningirsu I 5	rim:E3/1.1.1.5	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.5					active			
Q001464				Ur-Ningirsu I 6	rim:E3/1.1.1.6	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.1.6					active			
Q001465				Ur-Bau 02	rim:E3/1.1.6.2	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.6.2					active			
Q001466				Ur-Bau 05	rim:E3/1.1.6.5	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.6.5					active			
Q001467				Ur-Bau 06	rim:E3/1.1.6.6	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.6.6					active			
Q001468				Ur-Bau 07	rim:E3/1.1.6.7	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.6.7					active			
Q001470				Ur-Bau 09	rim:E3/1.1.6.9	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.6.9					active			
